Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date,
"86582","Prunus virginiana","chokecherry-1","","","Mostly sun","1","0","0","","--","Between Grape and Holly, +- 70' N of Grape on N side with white shed behind path.","2015-04-05","","","","","",""
"87409","Taraxacum officinale","common dandelion 1","","","","","","","","","","2015-04-13","","","","","",""
"87509","Pinus ponderosa","Monsieur","","","Half shade","1","0","0","","--","","2015-04-15","","","","","",""
"88147","Pinus ponderosa","ponderosa pine-1","","","","","","","","--","","2015-04-24","","","","","",""
"88148","Populus fremontii","Fremont cottonwood-1","","","","","","","","","","2015-04-24","","","","","",""
"88265","Populus tremuloides","Syrio","1","25 ft2","Half shade","1","0","0","","--","","2015-04-27","","","","","",""
"88678","Rhamnus cathartica","common buckthorn-1","","","Half shade","1","0","0","","--","By fallen log near Holly, S side of trail between 94-577 valve and cottonwood","2015-05-02","","","","","",""
"88680","Rhamnus cathartica","common buckthorn-2","","","Half shade","1","0","0","","--","","2015-05-02","","","","","",""
"88681","Lonicera tatarica","Tatarian honeysuckle-2","","","Half shade","1","0","0","","--","N side of trail; closest shrub to Holly","2015-05-02","","","","","",""
"88682","Lonicera tatarica","Tatarian honeysuckle-3","","","Half shade","1","0","0","","--","On E side of trail, at base of closest cottonwood to Yale","2015-05-02","","","","","",""
"91061","Populus tremuloides","quaking aspen 1","","","","","","","","","","2015-06-27","","","","","",""
"91204","Taraxacum officinale","common dandelion-1","","","Half shade","1","0","0","","--","Big clump across the trail from Grape St. entrance.","2015-07-04","","","","","",""
"93096","Bouteloua gracilis","BG-02","1","2 ft2","Mostly sun","1","1","0","","--","","2015-07-31","","","","","",""
"94175","Populus deltoides","C1","","","Mostly sun","","","","","--","","2015-08-26","","","","","",""
"94176","Populus deltoides","C2","","","Mostly sun","","","","","--","","2015-08-26","","","","","",""
"94177","Populus deltoides","C3","","","Mostly sun","","","","","--","","2015-08-26","","","","","",""
"94178","Populus deltoides","C4","","","Mostly sun","","","","","--","","2015-08-26","","","","","",""
"94179","Populus deltoides","C5","","","Mostly sun","","","","","--","","2015-08-26","","","","","",""
"94180","Populus deltoides","C6","","","Full sun","","","","","--","","2015-08-26","","","","","",""
"94181","Populus deltoides","C7","","","Mostly sun","","","","","--","","2015-08-26","","","","","",""
"94182","Populus deltoides","C8","","","Mostly sun","","","","","--","","2015-08-26","","","","","",""
"94183","Populus deltoides","C9","","","Mostly sun","","","","","--","","2015-08-26","","","","","",""
"94184","Populus deltoides","C10","","","Mostly shade","","","","","--","","2015-08-26","","","","","",""
"94186","Pinus ponderosa","PP1","","","","","","","","--","","2015-08-26","","","","","",""
"94188","Pinus ponderosa","PP2","","","","","","","","--","","2015-08-26","","","","","",""
"94189","Pinus ponderosa","PP3","","","","","","","","--","","2015-08-26","","","","","",""
"94190","Pinus ponderosa","PP4","","","","","","","","--","","2015-08-26","","","","","",""
"94191","Pinus ponderosa","PP5","","","","","","","","--","","2015-08-26","","","","","",""
"94193","Pinus ponderosa","PP6","","","","","","","","--","","2015-08-26","","","","","",""
"94194","Pinus ponderosa","PP7","","","","","","","","--","","2015-08-26","","","","","",""
"94196","Pinus ponderosa","PP8","","","","","","","","--","","2015-08-26","","","","","",""
"94197","Pinus ponderosa","PP9","","","","","","","","--","","2015-08-26","","","","","",""
