"id","project_id","quality","observer","year","doy","sp_sciname","sp_local_id","phase_id","BBCH_code","BBCH_subcode","latitude","longitude"
"35663","0","1","1280","2012","159","Anthriscus sylvestris","8273","53","61","10","63.4789","18.9796"
"35664","0","1","1280","2012","159","Convallaria majalis","10033","53","61","10","63.4789","18.9796"
"35666","1","1","2187","2012","159","Vaccinium vitis-idaea","8422","53","61","10","59.9288","14.9406"
"35667","1","1","2187","2012","159","Viscaria vulgaris","6667","54","65","50","59.9188","14.9481"
"35672","1","1","1568","2012","159","Rubus chamaemorus","7492","53","61","10","63.9977","20.8893"
"35675","1","1","1568","2012","159","Syringa vulgaris","8472","33","11","10","63.9943","20.8879"
"35687","1","1","1241","2012","159","Geranium sylvaticum","7969","53","61","10","60.0416","14.5125"
"35688","1","1","1241","2012","159","Anthriscus sylvestris","8273","53","61","10","60.0416","14.5125"
"35727","1","1","329","2012","159","Viburnum opulus","9144","53","61","10","55.7328","13.0251"
"35798","1","1","2086","2012","159","Vincetoxicum hirundinaria","8502","53","61","10","58.5374","16.5659"
"35806","1","1","1808","2012","159","Syringa vulgaris","8472","53","61","10","60.0453","14.7597"
"35860","0","1","1782","2012","159","Moneses uniflora","8399","54","65","50","58.1901","13.5296"
"35861","0","1","1782","2012","159","Corallorhiza trifida","9874","54","65","50","58.1858","13.5174"
"35862","0","1","1782","2012","159","Listera ovata","9908","53","61","10","58.1858","13.5174"
"36139","1","1","1442","2012","159","Nuphar lutea","6669","53","61","10","56.209","15.299"
"36427","1","1","1584","2012","159","Vaccinium myrtillus","8418","53","61","10","64.2443","19.7663"
"36482","1","1","1208","2012","159","Anemone nemorosa","6695","53","61","10","65.8161","15.1077"
"36537","1","1","2227","2012","159","Euonymus europaeus","8043","53","61","10","57.3211","17.0142"
"37998","1","1","1523","2012","159","Vaccinium myrtillus","8418","53","61","10","66.5997","19.8425"
"35534","1","1","403","2012","158","Tragopogon pratensis","9739","53","61","10","58.1503","16.6039"
"35536","0","0","2310","2012","158","Paris quadrifolia","9838","54","65","50","63.7505","20.3154"
"35537","0","0","2310","2012","158","Maianthemum bifolium","10034","53","61","10","63.7499","20.3154"
"35538","0","0","2310","2012","158","Ribes spicatum ssp. spicatum","7250","53","61","10","63.7494","20.316"
"35539","1","1","2274","2012","158","Geranium sylvaticum","7969","53","61","10","63.1609","14.3657"
"35540","1","1","2274","2012","158","Syringa vulgaris","8472","53","61","10","63.1609","14.3657"
"35541","0","0","2312","2012","158","Viola palustris","8132","54","65","50","63.7491","20.3137"
"35542","1","1","1108","2012","158","Vaccinium vitis-idaea","8422","53","61","10","61.4157","15.8452"
"35543","0","1","103","2012","158","Sedum annuum","7173","53","61","10","59.0503","12.4746"
"35544","0","1","103","2012","158","Knautia arvensis","9190","53","61","10","59.0498","12.4753"
"35545","0","1","103","2012","158","Rhinanthus minor","8968","54","65","50","59.047","12.4819"
"35546","0","1","103","2012","158","Astragalus glycyphyllos","7651","53","61","10","59.0503","12.4746"
"35547","0","1","103","2012","158","Listera ovata","9908","53","61","10","59.0498","12.4753"
"35548","0","1","103","2012","158","Trifolium medium","7840","53","61","10","59.0503","12.4746"
"35549","0","1","103","2012","158","Paris quadrifolia","9838","53","61","10","59.0498","12.4753"
"35550","0","1","103","2012","158","Platanthera bifolia","9916","53","61","10","59.0503","12.4746"
"35551","0","1","103","2012","158","Stellaria graminea","6649","54","65","50","59.0498","12.4753"
"35552","0","1","103","2012","158","Galium odoratum","8519","54","65","50","59.0503","12.4746"
"35553","0","1","103","2012","158","Trientalis europaea","8435","54","65","50","59.0498","12.4753"
"35554","0","1","103","2012","158","Geranium sanguineum","7967","53","61","10","59.0503","12.4746"
"35555","0","1","103","2012","158","Vicia sylvatica","7911","53","61","10","59.0498","12.4753"
"35556","0","1","103","2012","158","Vicia sylvatica","7911","53","61","10","58.8649","12.3827"
"35557","0","1","103","2012","158","Trifolium aureum","7824","54","65","50","58.7926","12.4257"
"35558","0","1","103","2012","158","Trollius europaeus","6807","54","65","50","58.7667","12.2167"
"35560","0","0","2312","2012","158","Ranunculus acris","6743","53","61","10","63.7752","20.2526"
"35561","0","0","2312","2012","158","Rumex acetosa","6255","54","65","50","63.7749","20.2657"
"35562","1","1","1922","2012","158","Anthriscus sylvestris","8273","54","65","50","55.5494","13.005"
"35564","1","1","2086","2012","158","Hottonia palustris","8439","54","65","50","58.5377","16.567"
"35565","1","1","2086","2012","158","Argentina anserina","7299","54","65","50","58.5375","16.5618"
"35566","1","1","2250","2012","158","Ranunculus acris","6743","53","61","10","63.7727","19.9857"
"35567","1","1","1445","2012","158","Lotus corniculatus","7729","54","65","50","59.3016","14.6351"
"35571","1","1","1445","2012","158","Geum rivale","7366","54","65","50","59.3016","14.6351"
"35572","1","1","1445","2012","158","Eriophorum vaginatum","10288","54","65","50","59.3255","14.6606"
"35573","1","1","1445","2012","158","Rhododendron tomentosum","8415","54","65","50","59.3255","14.6606"
"35574","1","1","1445","2012","158","Vaccinium uliginosum","8420","54","65","50","59.3255","14.6606"
"35577","1","1","2307","2012","158","Caltha palustris","6704","54","65","50","64.1305","18.9852"
"35582","0","0","2219","2012","158","Lamprocapnos spectabilis","6884","54","65","50","61.7996","15.8813"
"35634","1","1","1308","2012","158","Rubus idaeus","7496","53","61","10","59.7852","16.7121"
"35636","1","1","1308","2012","158","Stellaria graminea","6649","53","61","10","59.7852","16.7121"
"35638","1","1","1308","2012","158","Rubus idaeus","7496","53","61","10","59.7852","16.7121"
"35639","1","1","1308","2012","158","Symphoricarpos albus var. laev","9162","53","61","10","59.7852","16.7121"
"35641","0","1","2128","2012","158","Prunus padus","7432","53","61","10","63.148","14.7136"
"35650","1","1","170","2012","158","Alopecurus pratensis","10360","53","61","10","57.702","18.7593"
"35651","1","1","170","2012","158","Geranium sylvaticum","7969","54","65","50","57.702","18.7593"
"35657","1","1","2043","2012","158","Viburnum opulus","9144","53","61","10","57.0007","14.0276"
"35671","1","1","1568","2012","158","Acer platanoides","8026","33","11","10","63.994","20.8887"
"35682","1","1","1241","2012","158","Prunus padus","7432","55","69","95","60.0416","14.5125"
"35684","1","1","1241","2012","158","Fraxinus excelsior","8466","33","11","10","60.0416","14.5125"
"35685","1","1","1241","2012","158","Quercus robur","6168","34","15","50","60.0416","14.5125"
"35709","1","1","1308","2012","158","Potentilla argentea","7382","53","61","10","59.7852","16.7121"
"35718","1","1","1116","2012","158","Centaurea cyanus","9383","53","61","10","57.125","18.337"
"35720","1","1","1116","2012","158","Melampyrum arvense","8930","53","61","10","57.1006","18.3193"
"35724","1","1","329","2012","158","Dactylis glomerata","10453","54","65","50","55.7183","13.0125"
"35834","0","0","1609","2012","158","Syringa vulgaris","8472","53","61","10","61.0189","16.1975"
"35966","1","1","386","2012","158","Anthriscus sylvestris","8273","53","61","10","63.3168","14.8162"
"36035","1","1","233","2012","158","Scorzonera humilis","9664","53","61","10","58.808","15.1223"
"36349","1","1","1383","2012","158","Vaccinium vitis-idaea","8422","53","61","10","59.9884","17.8445"
"36547","0","1","1494","2012","158","Syringa vulgaris","8472","53","61","10","60.6837","15.6864"
"36548","0","1","1494","2012","158","Rubus arcticus","7493","53","61","10","60.6837","15.6864"
"37655","1","1","1826","2012","158","Geranium sylvaticum","7969","53","61","10","59.4162","15.1313"
"35422","1","1","1383","2012","157","Pinus sylvestris","6031","53","61","10","59.9896","17.844"
"35506","1","1","1241","2012","157","Sorbus aucuparia","7589","53","61","10","60.0416","14.5125"
"35507","1","1","1241","2012","157","Convallaria majalis","10033","53","61","10","60.0416","14.5125"
"35508","1","1","1241","2012","157","Syringa vulgaris","8472","53","61","10","60.0416","14.5125"
"35509","1","1","1241","2012","157","Rubus chamaemorus","7492","53","61","10","60.0416","14.5125"
"35510","1","1","1651","2012","157","Geranium sylvaticum","7969","53","61","10","57.4205","11.9486"
"35518","1","1","2187","2012","157","Sorbus aucuparia","7589","53","61","10","59.9304","14.9423"
"35519","1","1","276","2012","157","Geranium sylvaticum","7969","53","61","10","57.9071","15.214"
"35520","0","1","370","2012","157","Juncus conglomeratus","10073","53","61","10","58.2582","11.7405"
"35521","0","1","370","2012","157","Rubus idaeus","7496","53","61","10","58.2582","11.7405"
"35522","1","1","1278","2012","157","Rubus chamaemorus","7492","54","65","50","57.2778","14.7915"
"35523","1","1","1278","2012","157","Rhododendron tomentosum","8415","54","65","50","57.2778","14.7915"
"35524","1","1","1278","2012","157","Sorbus aucuparia","7589","55","69","95","57.2726","14.7857"
"35527","1","1","2187","2012","157","Caltha palustris","6704","54","65","50","59.9249","14.9285"
"35528","1","1","2255","2012","157","Trientalis europaea","8435","53","61","10","63.8531","20.3384"
"35529","0","1","1293","2012","157","Trifolium pratense","7849","53","61","10","55.6314","13.7056"
"35530","0","1","1293","2012","157","Viscaria vulgaris","6667","53","61","10","55.6314","13.7056"
"35531","0","1","1293","2012","157","Viburnum opulus","9144","53","61","10","55.6314","13.7056"
"35532","0","1","1293","2012","157","Rosa rugosa","7479","53","61","10","55.6314","13.7056"
"35533","1","1","403","2012","157","Crataegus monogyna","7340","54","65","50","58.1503","16.6039"
"35583","1","1","136","2012","157","Sorbus aucuparia","7589","53","61","10","60.6071","15.6454"
"35568","1","1","1445","2012","157","Ranunculus acris","6743","54","65","50","59.3016","14.6351"
"35569","1","1","1445","2012","157","Anthriscus sylvestris","8273","54","65","50","59.3016","14.6351"
"35570","1","1","1445","2012","157","Saxifraga granulata","7210","54","65","50","59.3016","14.6351"
"35649","1","1","1824","2012","157","Dactylis glomerata","10453","53","61","10","59.1253","15.1491"
"35689","1","1","1241","2012","157","Phleum pratense","10643","53","61","10","60.0416","14.5125"
"35690","1","1","1241","2012","157","Ranunculus acris","6743","53","61","10","60.0416","14.5125"
"35691","1","1","1241","2012","157","Rubus idaeus","7496","53","61","10","60.0416","14.5125"
"35697","1","1","386","2012","157","Populus tremula","6074","33","11","10","63.3538","14.541"
"35699","1","1","386","2012","157","Prunus padus","7432","53","61","10","63.3538","14.541"
"36348","1","1","1383","2012","157","Sorbus aucuparia","7589","53","61","10","59.9898","17.8448"
"36355","1","1","1383","2012","157","Anthriscus sylvestris","8273","54","65","50","59.9897","17.8449"
"36356","1","1","1383","2012","157","Viscaria vulgaris","6667","53","61","10","59.9901","17.8463"
"36995","1","1","1509","2012","157","Sorbus aucuparia","7589","53","61","10","59.7295","15.4799"
"37661","1","1","1826","2012","157","Viburnum opulus","9144","53","61","10","59.4162","15.1313"
"38558","0","0","2440","2012","157","Prunus padus","7432","53","61","10","63.9304","19.2192"
"39886","1","1","1741","2012","157","Anthriscus sylvestris","8273","53","61","10","59.5312","15.1188"
"39973","1","1","1454","2012","157","Anthriscus sylvestris","8273","53","61","10","63.0723","18.355"
"35504","1","1","1866","2012","156","Betula pubescens","6158","53","61","10","64.6991","16.172"
"35474","0","0","750","2012","156","Prunus padus","7432","53","61","10","64.1918","20.8489"
"35480","1","1","2255","2012","156","Prunus padus","7432","53","61","10","63.8803","20.3135"
"35481","1","1","1179","2012","156","Vaccinium vitis-idaea","8422","53","61","10","57.9901","15.1396"
"35482","1","1","1179","2012","156","Juniperus communis","6045","34","15","50","57.9909","15.1366"
"35483","1","1","1668","2012","156","Vaccinium vitis-idaea","8422","53","61","10","59.7769","15.4076"
"35493","1","1","2250","2012","156","Picea abies","6009","33","11","10","63.7733","19.9855"
"35494","0","1","2305","2012","156","Anthriscus sylvestris","8273","54","65","50","59.8848","14.3314"
"35495","0","1","2305","2012","156","Geranium sylvaticum","7969","54","65","50","59.8848","14.3309"
"35496","0","1","2305","2012","156","Convallaria majalis","10033","54","65","50","59.8847","14.3313"
"35498","1","1","348","2012","156","Prunus avium","7423","55","69","95","62.6139","17.0018"
"35500","1","1","348","2012","156","Prunus spinosa","7437","55","69","95","62.6139","17.0018"
"35517","1","1","2187","2012","156","Geranium sylvaticum","7969","53","61","10","59.9293","14.9406"
"35525","1","1","1255","2012","156","Leucanthemum vulgare","9589","53","61","10","56.3007","12.4566"
"35526","1","1","1255","2012","156","Viburnum opulus","9144","53","61","10","56.3007","12.4566"
"35578","1","1","2307","2012","156","Acer platanoides","8026","53","61","10","64.133","18.9826"
"35633","1","1","1125","2012","156","Viburnum opulus","9144","53","61","10","58.0657","13.7656"
"35698","1","1","386","2012","156","Populus tremula","6074","33","11","10","63.3168","14.8162"
"35711","1","1","1308","2012","156","Ranunculus repens","6787","53","61","10","59.7852","16.7121"
"35725","1","1","329","2012","156","Sambucus nigra","9138","53","61","10","55.7253","13.0052"
"35726","1","1","329","2012","156","Viscaria vulgaris","6667","54","65","50","55.7292","13.0403"
"35741","1","1","1131","2012","156","Viscaria vulgaris","6667","53","61","10","56.9","14.4416"
"35757","0","1","286","2012","156","Achillea millefolium","9243","54","65","50","58.3531","11.8555"
"35762","1","1","348","2012","156","Syringa vulgaris","8472","54","65","50","62.3877","17.3087"
"35794","1","1","2086","2012","156","Geum urbanum","7369","54","65","50","58.5379","16.5626"
"35814","1","1","1355","2012","156","Fragaria vesca","7359","54","65","50","58.7701","12.205"
"35899","1","1","136","2012","156","Campanula patula","9208","53","61","10","60.6036","15.6561"
"36088","0","1","2128","2012","156","Vaccinium vitis-idaea","8422","53","61","10","63.151","14.7144"
"36505","1","1","2208","2012","156","Viscaria vulgaris","6667","53","61","10","57.8316","14.4067"
"36533","1","1","2227","2012","156","Viburnum opulus","9144","53","61","10","57.3211","17.0142"
"36702","1","1","1496","2012","156","Syringa vulgaris","8472","33","11","10","63.2498","14.5668"
"38003","1","1","1523","2012","156","Pinus sylvestris","6031","34","15","50","66.5997","19.8425"
"35395","1","1","2215","2012","155","Anthriscus sylvestris","8273","54","65","50","55.914","13.6128"
"35396","1","1","2215","2012","155","Fragaria vesca","7359","63","87","10","55.914","13.6128"
"35397","1","1","2215","2012","155","Leucanthemum vulgare","9589","53","61","10","55.914","13.6128"
